"heading","guestCapacity","startingPrice","address","city","state","phoneNumber","emailAddresses","websiteLink","facebookLink","instagramLink","pinterestLink","knotPageLink","category","location"
"Beautiful Blooms Events","N/A","n/a","N/A","N/A","N/A","+1(215) 925-9300","info@beautifulbloomsevents.com","http://www.beautifulblooms.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/beautifulbloomsevents?ref=hl","http://www.instagram.com/beautifulbloomsevents/?hl=en","http://www.pinterest.com/bbloomsphilly/","https://www.theknot.com/marketplace/beautiful-blooms-events-philadelphia-pa-634580","florists","Chester, PA"
"Willow & Thistle","N/A","n/a","N/A","N/A","N/A","+1(215) 616-8400","Panequewedding2018@gmail.com, inquiries@hansen-properties.com","http://www.WillowandThistle.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/willowandthistle/","http://www.instagram.com/willowandthistle","N/A","https://www.theknot.com/marketplace/willow-and-thistle-blue-bell-pa-643602","florists","Chester, PA"
"Floral Kitchen","N/A","n/a","N/A","N/A","N/A","+118564089307","floralkitchenceo@gmail.com","https://www.facebook.com/profile.php?id=100083290924880&paipv=0&eav=AfbpLo7RpKSBMFa07FOEthoR3YzB81BlZiUdX2O_WtUVxBn1puCmRQKsOh4p761QLRk&_rdr&utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","http://www.instagram.com/@yoursfloralkitchen","N/A","https://www.theknot.com/marketplace/floral-kitchen-newtown-square-pa-2088089","florists","Chester, PA"
"A Floral Affair","N/A","n/a","N/A","N/A","N/A","+1(215) 368-1155","zinaleech@gmail.com, afloralaffairpa@live.com","https://www.afloralaffairpa.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","http://www.instagram.com/AFloralAffairPA","N/A","https://www.theknot.com/marketplace/a-floral-affair-lansdale-pa-2028919","florists","Chester, PA"
"A Modern Touch","N/A","n/a","N/A","N/A","N/A","+1(267) 422-3663","info@amoderntouch.com","http://www.amoderntouch.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/amoderntouchfloraldesigns/","http://www.instagram.com/amoderntouchflowers","N/A","https://www.theknot.com/marketplace/a-modern-touch-lafayette-hill-pa-357587","florists","Chester, PA"
"Valleygreen Flowers & Gifts","N/A","n/a","N/A","N/A","N/A","+1(215) 628-3550","vgsales@verizon.net","http://www.valleygreenweddings.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/valleygreenflorist","N/A","N/A","https://www.theknot.com/marketplace/valleygreen-flowers-and-gifts-lower-gwynedd-pa-519464","florists","Chester, PA"
"Mark Bryan Floral Designs","N/A","n/a","N/A","N/A","N/A","+1(610) 982-0450","mbryandesigns@gmail.com","http://mbryandesigns.com/photos/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/markbryandesigns","http://www.instagram.com/markbryanfloraldesigns","N/A","https://www.theknot.com/marketplace/mark-bryan-floral-designs-philadelphia-pa-390325","florists","Chester, PA"
"Ross Plants & Flowers","N/A","n/a","N/A","N/A","N/A","+1(610) 395-5193","rossplantsandflowers@rcn.com","http://www.rossplantsandflowers.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","N/A","N/A","https://www.theknot.com/marketplace/ross-plants-and-flowers-orefield-pa-614789","florists","Chester, PA"
"Talana Maria’s","N/A","n/a","N/A","N/A","N/A","+1(603) 682-0775","talanamarias@gmail.com","http://www.talanamarias.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/talanamarias","http://www.instagram.com/Talana.Marias","N/A","https://www.theknot.com/marketplace/talana-marias-easton-pa-2011756","florists","Chester, PA"
"Leigh Florist Design Studio","N/A","n/a","N/A","N/A","N/A","+1(856) 547-1090","sales@leighflorist.com","http://www.leighflorist.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/leighfloristnj/","http://www.instagram.com//leighflorist","http://www.pinterest.com//leigh_florist","https://www.theknot.com/marketplace/leigh-florist-design-studio-audubon-nj-228495","florists","Chester, PA"
"Pennypack Flowers","N/A","n/a","N/A","N/A","N/A","+1(215) 673-8588","hello@pennypackweddings.com","http://www.pennypackweddings.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/pages/pennypack-flowers/487950515566","http://www.instagram.com/pennypackflowers","http://www.pinterest.com/Pennypack Flowers","https://www.theknot.com/marketplace/pennypack-flowers-philadelphia-pa-372481","florists","Chester, PA"
"Elite Florals","N/A","n/a","N/A","N/A","N/A","+1(215) 886-6760","elitefloralspa@gmail.com","http://www.eliteflorals.net?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/elitefloralspa/","http://www.instagram.com/eliteflorals","http://www.pinterest.com/elitefloralspa","https://www.theknot.com/marketplace/elite-florals-abington-pa-445221","florists","Chester, PA"
"Allix Jean Floral Design","N/A","n/a","N/A","N/A","N/A","+1(484) 225-6834","allixjeanflorals@gmail.com","http://allixjeanflorals.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","http://www.instagram.com/allixjeanflorals","N/A","https://www.theknot.com/marketplace/allix-jean-floral-design-macungie-pa-2052538","florists","Chester, PA"
"Eden Events","N/A","n/a","N/A","N/A","N/A","+1(856) 376-5568","goedenevents@gmail.com","https://goedenevents.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/goedenevents/","http://www.instagram.com/goedenevents","http://www.pinterest.com/goedenevents","https://www.theknot.com/marketplace/eden-events-carneys-point-nj-447965","florists","Chester, PA"
"Leroy's Flowers","N/A","n/a","N/A","N/A","N/A","+1(215) 674-0450","leroysflowers@verizon.net","http://www.leroysflowers.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","N/A","N/A","https://www.theknot.com/marketplace/leroys-flowers-hatboro-pa-195552","florists","Chester, PA"
"Budget Florals","N/A","n/a","N/A","N/A","N/A","+1(609) 892-4613","budgetflorals@gmail.com","https://www.budgetflorals.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","N/A","N/A","https://www.theknot.com/marketplace/budget-florals-philadelphia-pa-2064266","florists","Chester, PA"
"Magnolia Moon Floral","N/A","n/a","N/A","N/A","N/A","+114846780612","magnoliamoonfloral@gmail.com","https://www.magnoliamoonfloral.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/people/Magnolia-Moon-Floral/61558344650667/","http://www.instagram.com/magnoliamoonfloral","N/A","https://www.theknot.com/marketplace/magnolia-moon-floral-phoenixville-pa-2086994","florists","Chester, PA"
"Flowers by Froggy's Garden","N/A","n/a","N/A","N/A","N/A","+1(610) 608-6833","sales@froggysgarden.com","http://www.froggysgarden.com","https://www.facebook.com/froggysgardenflowers","http://www.instagram.com/froggysgardenflowers/","http://www.pinterest.com/FroggysGarden","https://www.theknot.com/marketplace/flowers-by-froggys-garden-kintnersville-pa-605064","florists","Chester, PA"
"Flowers By Nora","N/A","n/a","N/A","N/A","N/A","+1(610) 618-9368","flowersbynora@gmail.com","http://flowers-bynora.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/flowersbynora5/","http://www.instagram.com/flowersbynora","http://www.pinterest.com/flowersbynora5","https://www.theknot.com/marketplace/flowers-by-nora-broomall-pa-2036051","florists","Chester, PA"
"Make Your Day Design","N/A","n/a","N/A","N/A","N/A","+1(610) 613-9132","sarah@makeyourdaydesign.com","https://www.makeyourdaydesign.com/","http://www.facebook.com/makeyourdaydesign","http://www.instagram.com/www.instagram.com/makeyourdaydesign","N/A","https://www.theknot.com/marketplace/make-your-day-design-glenmoore-pa-2058792","florists","Chester, PA"
"Wildbird Flowers","N/A","n/a","N/A","N/A","N/A","+1(585) 705-0031","info@wildbirdflowers.com","https://www.wildbirdflowers.com/","N/A","http://www.instagram.com/wildbird_flowers","N/A","https://www.theknot.com/marketplace/wildbird-flowers-new-hope-pa-2076230","florists","Chester, PA"
"Petals Lane","N/A","n/a","N/A","N/A","N/A","+1(215) 482-2176","petalslane@gmail.com","http://www.petalslane.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/pages/petals-lane/284034268306385","http://www.instagram.com/petals_lane_inc","N/A","https://www.theknot.com/marketplace/petals-lane-philadelphia-pa-289171","florists","Chester, PA"
"Deluxe Flowers","N/A","n/a","N/A","N/A","N/A","+1(215) 355-4443","mydeluxeflowers.inc@gmail.com","https://mydeluxeflowers.com/","https://www.facebook.com/mydeluxeflowersfeasterville?mibextid=LQQJ4d","http://www.instagram.com/https://www.instagram.com/mydeluxe_flowers/","N/A","https://www.theknot.com/marketplace/deluxe-flowers-feasterville-trevose-pa-2079031","florists","Chester, PA"
"London Flower & Variety Inc","N/A","n/a","N/A","N/A","N/A","+1(215) 268-3080","jdvariety3@aol.com","https://www.facebook.com/LondonFlowerAndVarietyInc/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/pages/LONDON-CREATIVE/130019213690693","http://www.instagram.com/LONDONFLOWERSINC","N/A","https://www.theknot.com/marketplace/london-flower-and-variety-inc-philadelphia-pa-489803","florists","Chester, PA"
"GMK Floral Designs","N/A","n/a","N/A","N/A","N/A","+1(610) 220-8764","gmkfloraldesigns@yahoo.com","http://www.gmkfloraldesigns.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/gmkfloraldesigns","http://www.instagram.com/gmkfloraldesigns","http://www.pinterest.com/gmkfloraldesigns","https://www.theknot.com/marketplace/gmk-floral-designs-audubon-pa-376818","florists","Chester, PA"
"Indigo Blooms Co","N/A","n/a","N/A","N/A","N/A","+1(610) 421-4160","shonta@indigobloomsco.com","http://www.indigobloomsco.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/indigobloomsco","http://www.instagram.com/https://www.instagram.com/indigobloomsco","http://www.pinterest.com/Indigobloomsco","https://www.theknot.com/marketplace/indigo-blooms-co-allentown-pa-2034417","florists","Chester, PA"
"The Mini Rose Co.","N/A","n/a","N/A","N/A","N/A","+1(610) 761-1817","samantha@theminirose.com","http://theminirose.com","https://www.facebook.com/theminiroseco","http://www.instagram.com/theminiroseco","N/A","https://www.theknot.com/marketplace/the-mini-rose-co-new-york-ny-1036393","florists","Chester, PA"
"Perkasie Florist","N/A","n/a","N/A","N/A","N/A","+1(215) 257-7011","perkasieflorist@verizon.net, stazzy_milano@hotmail.com","https://perkasiefloristweddings.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/perkasieflorist","http://www.instagram.com/perkasieflorist","N/A","https://www.theknot.com/marketplace/perkasie-florist-perkasie-pa-321108","florists","Chester, PA"
"Fabufloras","N/A","n/a","N/A","N/A","N/A","+1(215) 601-7850","Sales@fabufloras.com","http://fabufloras.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/pages/fabufloras/149313741900475?ref=hl","http://www.instagram.com/https://www.instagram.com/fabufloras_design/","N/A","https://www.theknot.com/marketplace/fabufloras-horsham-pa-552409","florists","Chester, PA"
"Florals By Adena","N/A","n/a","N/A","N/A","N/A","+1(650) 204-0176","floralsbyadena@gmail.com","https://www.floralsbyadena.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","http://www.instagram.com/floralsbyadena","N/A","https://www.theknot.com/marketplace/florals-by-adena-fort-washington-pa-2045019","florists","Chester, PA"
"silksNmore Floral Design","N/A","n/a","N/A","N/A","N/A","+1(570) 350-4015","silksNmore@mail.com","https://silksNmoreflower.com","https://www.facebook.com/silksNmorefloraldesign/","http://www.instagram.com/SilksNmore floral design","http://www.pinterest.com/SilksNmore floral design","https://www.theknot.com/marketplace/silksnmore-floral-design-pen-argyl-pa-1045784","florists","Chester, PA"
"Karla's Garden Studio","N/A","n/a","N/A","N/A","N/A","+1(570) 234-3353","karlasgardenstudio@gmail.com","https://karlas-garden-studio.business.site?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/karlasgardenstudio/","http://www.instagram.com/karlasgardenstudio","http://www.pinterest.com/karlasgardenstudio","https://www.theknot.com/marketplace/karlas-garden-studio-stroudsburg-pa-1061960","florists","Chester, PA"
"Posies & Peonies","N/A","n/a","N/A","N/A","N/A","+1(215) 880-4745","posiespeonies@gmail.com","http://www.posiesandpeonies.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","N/A","N/A","https://www.theknot.com/marketplace/posies-and-peonies-royersford-pa-2048906","florists","Chester, PA"
"Fresh Designs Flora & Events","N/A","n/a","N/A","N/A","N/A","+1(610) 459-1608","freshdesignsflorist@msn.com","http://www.freshdesignsflorist.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/FreshDesignsFlorist","N/A","N/A","https://www.theknot.com/marketplace/fresh-designs-flora-and-events-chester-heights-pa-214210","florists","Chester, PA"
"KT unique florist","N/A","n/a","N/A","N/A","N/A","+1(267) 818-9522","ktuniqueflorist@gmail.com","https://ktuniqueflorist.com/","https://www.facebook.com/profile.php?id=61551902102160&mibextid=dGKdO6","http://www.instagram.com/ktuniqueflorist","N/A","https://www.theknot.com/marketplace/kt-unique-florist-willow-grove-pa-2082052","florists","Chester, PA"
"Kukka DIY Wedding","N/A","n/a","N/A","N/A","N/A","+1(833) 445-8552","hello@kukkaflowers.com","http://www.kukkaflowers.com","https://www.facebook.com/Kukkaweddingflowers/","http://www.instagram.com/kukkaflowers","http://www.pinterest.com/kukkaflowers","https://www.theknot.com/marketplace/kukka-diy-wedding-los-angeles-ca-2006722","florists","Chester, PA"
"Coupe Flowers, Inc.","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/coupe-flowers-inc-erdenheim-pa-603429","florists","Chester, PA"
"Florals & Events by Design","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/florals-and-events-by-design-north-wales-pa-234223","florists","Chester, PA"
"Rich Mar Florist","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/rich-mar-florist-allentown-pa-369272","florists","Chester, PA"
"The Nosegay Florist","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-nosegay-florist-bernville-pa-399757","florists","Chester, PA"
"Grow Wild Studios","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/grow-wild-studios-exton-pa-2069819","florists","Chester, PA"
"Always Precious Petals","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/always-precious-petals-whitehall-pa-399536","florists","Chester, PA"
"Precious Petals Floral Decorators","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/precious-petals-floral-decorators-huntingdon-valley-pa-230787","florists","Chester, PA"
"Little Flower Creative Floral Design","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/little-flower-creative-floral-design-havertown-pa-2069652","florists","Chester, PA"
"Green Meadows Florist","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/green-meadows-florist-chadds-ford-pa-319394","florists","Chester, PA"
"Blooms by JG","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/blooms-by-jg-chester-springs-pa-2077114","florists","Chester, PA"
"Creations by Coppola","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/creations-by-coppola-philadelphia-pa-1055884","florists","Chester, PA"
"Preserve The Day Bouquet","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/preserve-the-day-bouquet-philadelphia-pa-2078076","florists","Chester, PA"
"The Rustic Bunch, LLC","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-rustic-bunch-llc-fleetwood-pa-839831","florists","Chester, PA"
"Tender Leaf Meadows","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/tender-leaf-meadows-quarryville-pa-2049506","florists","Chester, PA"
"Rose 4 U Florist","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/rose-4-u-florist-philadelphia-pa-368790","florists","Chester, PA"
"Polites Florist","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/polites-florist-upper-darby-pa-264193","florists","Chester, PA"
"Uncommon Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/uncommon-events-lansdowne-pa-420281","florists","Chester, PA"
"Luci Floral Design","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/luci-floral-design-blue-bell-pa-2002682","florists","Chester, PA"
"Camellia Faire Floral & Event Design","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/camellia-faire-floral-and-event-design-yardley-pa-609015","florists","Chester, PA"
"Kraft & Co.","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/kraft-and-co-easton-pa-2028783","florists","Chester, PA"
"Perfect Events Floral & Gifts","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/perfect-events-floral-and-gifts-king-of-prussia-pa-405181","florists","Chester, PA"
"TableArt","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/tableart-wayne-pa-218189","florists","Chester, PA"
"Garden of Eden Florist Inc.","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/garden-of-eden-florist-inc-allentown-pa-369222","florists","Chester, PA"
"Blue Moon Florist","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/blue-moon-florist-downingtown-pa-298782","florists","Chester, PA"
"Always Beautiful Floral Design Studio","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/always-beautiful-floral-design-studio-quakertown-pa-386437","florists","Chester, PA"
"Daughter's Floral Design","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/daughters-floral-design-glenside-pa-2067458","florists","Chester, PA"
"Fleurish Floral Design by BucksMont","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/fleurish-floral-design-by-bucksmont-new-britain-pa-2053962","florists","Chester, PA"
"Flower Girl","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/flower-girl-bensalem-pa-590371","florists","Chester, PA"
"Pod Shop Flowers","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/pod-shop-flowers-new-hope-pa-368706","florists","Chester, PA"
"Belvedere Flowers","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/belvedere-flowers-havertown-pa-337315","florists","Chester, PA"
"Schmidt's Flowers","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/schmidts-flowers-bristol-pa-368861","florists","Chester, PA"
"Devon & Pinkett","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/devon-and-pinkett-kennett-square-pa-756426","florists","Chester, PA"
"Marrazzo's Manor Lane Florist","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/marrazzos-manor-lane-florist-yardley-pa-867727","florists","Chester, PA"
"Stein Your Florist Co.","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/stein-your-florist-co-philadelphia-pa-399562","florists","Chester, PA"
"Macungie's Posey Patch","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/macungies-posey-patch-macungie-pa-399758","florists","Chester, PA"
"Gordon Florist Inc","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/gordon-florist-inc-chalfont-pa-399802","florists","Chester, PA"
"Kempton Floral Design","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/kempton-floral-design-kempton-pa-402760","florists","Chester, PA"
"Carolina Hatton Design","N/A","n/a","N/A","N/A","N/A","+1(302) 377-4730","Hello@carolinahatton.com","http://Www.Carolinahatton.com","https://www.facebook.com/carolinahattonInteriorsbyDesign/","http://www.instagram.com/carolina_hatton_design","http://www.pinterest.com/Carolina Hatton Design","https://www.theknot.com/marketplace/carolina-hatton-design-devon-pa-2027755","wedding-planners","Chester, PA"
"Can Do Events, LLC","N/A","n/a","N/A","N/A","N/A","+1(215) 822-7623","nancy@candoevents.net","http://candoevents.net?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/candoeventsllc","http://www.instagram.com/candoeventsllc","http://www.pinterest.com/candoeventsllc","https://www.theknot.com/marketplace/can-do-events-llc-montgomeryville-pa-2026776","wedding-planners","Chester, PA"
"Ariel Ashton Events","N/A","n/a","N/A","N/A","N/A","+1(201) 566-4937","arielashtonevents@hotmail.com","http://www.arielashtonevents.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/arielashtonevents","http://www.instagram.com/arielashtonevents","N/A","https://www.theknot.com/marketplace/ariel-ashton-events-doylestown-pa-2018728","wedding-planners","Chester, PA"
"Porch & Pearls Event Planning","N/A","n/a","N/A","N/A","N/A","+1(267) 258-4292","marian@porchandpearls.com","http://www.porchandpearls.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/porchandpearls/","http://www.instagram.com/porchandpearls","http://www.pinterest.com/Porch & Pearls Event Planning","https://www.theknot.com/marketplace/porch-and-pearls-event-planning-philadelphia-pa-989506","wedding-planners","Chester, PA"
"The Calla Lily Event Planning","N/A","n/a","N/A","N/A","N/A","+1(570) 351-4294","thecallalilyweddings@gmail.com","http://www.thecallalilyweddings.com","https://www.facebook.com/thecallalilyweddings/","http://www.instagram.com/thecallalilyeventplanning","http://www.pinterest.com/The Calla Lily Event Planning","https://www.theknot.com/marketplace/the-calla-lily-event-planning-royersford-pa-995591","wedding-planners","Chester, PA"
"Events By Merida","N/A","n/a","N/A","N/A","N/A","+1(215) 527-5344","eventsbymerida@gmail.com","http://www.eventsbymerida.com","https://www.facebook.com/eventsbymerida/","http://www.instagram.com/eventsbymerida","http://www.pinterest.com/eventsbymerida","https://www.theknot.com/marketplace/events-by-merida-north-wales-pa-1008954","wedding-planners","Chester, PA"
"JL Original Designs","N/A","n/a","N/A","N/A","N/A","+1(484) 854-0172","info@jloriginaldesigns.com","http://www.jloriginaldesigns.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/jlodesigns","http://www.instagram.com/jloriginaldesigns","N/A","https://www.theknot.com/marketplace/jl-original-designs-gilbertsville-pa-662915","wedding-planners","Chester, PA"
"Kristina Wittig Wedding Planning ݀· Event Coordination","N/A","n/a","N/A","N/A","N/A","+1","kw@kristinawittigweddings.com","https://www.kristinawittigweddings.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/2017lovelove","http://www.instagram.com/kweventcoordination","http://www.pinterest.com/Kristina Wittig Event Coordination","https://www.theknot.com/marketplace/kristina-wittig-wedding-planning-݀·-event-coordination-langhorne-pa-1086776","wedding-planners","Chester, PA"
"Leigh & Co Events Philadelphia","N/A","n/a","N/A","N/A","N/A","+1(724) 414-6771","pennsylvania@leighandcoevents.com","https://leighandcoevents.com/pennsylvania/","https://www.facebook.com/leighandcoevents/","http://www.instagram.com/leighandcoevents","http://www.pinterest.com/leighandcoevents","https://www.theknot.com/marketplace/leigh-and-co-events-philadelphia-philadelphia-pa-2088390","wedding-planners","Chester, PA"
"The Styled Bride","N/A","n/a","N/A","N/A","N/A","+1(267) 303-2940","hello@thestyledbride.com","http://www.thestyledbride.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/pages/the-styled-bride/182075588525470","http://www.instagram.com/styledbride","http://www.pinterest.com/styledbride","https://www.theknot.com/marketplace/the-styled-bride-philadelphia-pa-871868","wedding-planners","Chester, PA"
"Olive Street Events","N/A","n/a","N/A","N/A","N/A","+1(856) 905-8319","hello@olivestreetevents.com","http://www.olivestreetevents.com?&utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/OliveStreetEvents","http://www.instagram.com/olivestreetevents","http://www.pinterest.com/osevents","https://www.theknot.com/marketplace/olive-street-events-philadelphia-pa-2045912","wedding-planners","Chester, PA"
"Phuliffects Events","N/A","n/a","N/A","N/A","N/A","+1(215) 934-9144","lindad@phuliffectsevents.com","http://www.phuliffectsevents.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/pg/phuliffects/about/?ref=page_internal","http://www.instagram.com/phuliffectsevents","http://www.pinterest.com/phuliffectsevents","https://www.theknot.com/marketplace/phuliffects-events-philadelphia-pa-2018714","wedding-planners","Chester, PA"
"Deevents","N/A","n/a","N/A","N/A","N/A","+112152843819","danielleerinevents@gmail.com","http://www.danielleerinevents.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/share/of6iKeH65NvG5BFo/?mibextid=LQQJ4d","http://www.instagram.com/deevents.co","http://www.pinterest.com/danielleerinevents","https://www.theknot.com/marketplace/deevents-philadelphia-pa-2086187","wedding-planners","Chester, PA"
"details by Kelly Miller","N/A","n/a","N/A","N/A","N/A","+1(215) 519-7065","kelly@detailsbykellymiller.com","http://www.detailsbykellymiller.com","https://www.facebook.com/details.by.kelly","http://www.instagram.com/detailsbykellymiller11","N/A","https://www.theknot.com/marketplace/details-by-kelly-miller-jenkintown-pa-610533","wedding-planners","Chester, PA"
"Blush Bouquet Wedding & Event Planners","N/A","n/a","N/A","N/A","N/A","+1(215) 499-1776","info@bbplanners.com","https://www.bbplanners.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","http://www.instagram.com/blushbouquetweddings","N/A","https://www.theknot.com/marketplace/blush-bouquet-wedding-and-event-planners-philadelphia-pa-2054390","wedding-planners","Chester, PA"
